PointName,TimeStamp,Status,Value
data:FromIoTWorX.DC Bus Voltage,20201015T16:27:06.152,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:27:21.287,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:27:36.415,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:27:51.585,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:27:06.153,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:27:21.288,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:27:36.420,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:27:51.585,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:27:06.155,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:27:21.291,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:27:36.424,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:27:51.591,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:28:06.789,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:28:21.949,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:28:37.137,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:28:51.866,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:28:06.791,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:28:21.952,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:28:37.149,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:28:51.867,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:28:06.790,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:28:21.950,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:28:37.146,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:28:51.866,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:28:06.790,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:28:21.951,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:28:37.147,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:28:51.867,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:28:06.792,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:28:21.959,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:28:37.152,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:28:51.871,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:29:07.020,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:29:22.211,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:29:37.332,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:29:52.454,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:29:07.023,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:29:22.213,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:29:37.334,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:29:52.462,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:29:07.021,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:29:22.212,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:29:37.333,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:29:52.460,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:29:07.022,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:29:22.212,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:29:37.333,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:29:52.461,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:29:07.030,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:29:22.217,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:29:37.335,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:29:52.464,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:30:07.609,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:30:22.784,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:30:37.973,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:30:52.721,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:30:07.611,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:30:22.797,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:30:37.976,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:30:52.727,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:30:07.610,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:30:22.786,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:30:37.975,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:30:52.725,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:30:07.610,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:30:22.794,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:30:37.975,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:30:52.726,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:30:07.612,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:30:22.799,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:30:37.977,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:30:52.729,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:31:07.877,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:31:23.064,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:31:38.262,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:31:53.423,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:31:07.885,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:31:23.076,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:31:38.263,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:31:53.431,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:31:07.883,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:31:23.066,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:31:38.262,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:31:53.428,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:31:07.884,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:31:23.074,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:31:38.263,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:31:53.430,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:31:07.887,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:31:23.079,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:31:38.264,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:31:53.433,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:32:08.614,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:32:23.360,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:32:38.548,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:32:53.762,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:32:08.626,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:32:23.362,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:32:38.552,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:32:53.764,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:32:08.616,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:32:23.361,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:32:38.551,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:32:53.763,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:32:08.624,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:32:23.361,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:32:38.552,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:32:53.763,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:32:08.630,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:32:23.364,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:32:38.553,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:32:53.764,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:33:08.906,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:33:24.040,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:33:39.189,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:33:54.343,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:33:08.913,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:33:24.045,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:33:39.192,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:33:54.350,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:33:08.907,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:33:24.042,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:33:39.189,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:33:54.348,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:33:08.912,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:33:24.043,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:33:39.190,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:33:54.349,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:33:08.915,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:33:24.052,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:33:39.197,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:33:54.352,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:34:09.545,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:34:24.748,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:34:39.909,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:34:55.065,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:34:09.555,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:34:24.752,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:34:39.921,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:34:55.077,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:34:09.553,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:34:24.751,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:34:39.919,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:34:55.074,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:34:09.554,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:34:24.752,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:34:39.919,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:34:55.075,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:34:09.556,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:34:24.753,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:34:39.924,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:34:55.081,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:35:09.754,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:35:24.984,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:35:40.204,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:35:55.420,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:35:09.759,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:35:24.988,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:35:40.213,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:35:55.432,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:35:09.755,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:35:24.985,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:35:40.211,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:35:55.422,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:35:09.758,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:35:24.987,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:35:40.212,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:35:55.429,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:35:09.760,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:35:24.989,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:35:40.215,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:35:55.435,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:36:10.069,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:36:25.293,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:36:40.468,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:36:55.663,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:36:10.073,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:36:25.297,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:36:40.470,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:36:55.669,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:36:10.070,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:36:25.294,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:36:40.469,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:36:55.665,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:36:10.071,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:36:25.294,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:36:40.469,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:36:55.666,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:36:10.075,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:36:25.298,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:36:40.471,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:36:55.672,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:37:10.823,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:37:25.481,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:37:40.658,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:37:55.828,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:37:10.827,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:37:25.490,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:37:40.670,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:37:55.831,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:37:10.824,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:37:25.489,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:37:40.660,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:37:55.829,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:37:10.827,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:37:25.489,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:37:40.667,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:37:55.830,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:37:10.828,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:37:25.491,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:37:40.673,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:37:55.838,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:38:10.988,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:38:26.187,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:38:41.370,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:38:56.059,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:38:10.994,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:38:26.189,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:38:41.374,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:38:56.071,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:38:10.992,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:38:26.187,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:38:41.373,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:38:56.061,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:38:10.993,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:38:26.188,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:38:41.373,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:38:56.069,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:38:10.996,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:38:26.189,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:38:41.376,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:38:56.074,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:39:11.295,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:39:26.431,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:39:41.758,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:39:57.301,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:39:11.299,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:39:26.435,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:39:41.760,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:39:57.303,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:39:11.296,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:39:26.432,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:39:41.758,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:39:57.302,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:39:11.297,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:39:26.435,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:39:41.759,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:39:57.302,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:39:11.305,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:39:26.436,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:39:41.761,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:39:57.304,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:40:11.828,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:40:27.578,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:40:42.736,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:40:57.874,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:40:11.840,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:40:27.580,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:40:42.749,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:40:57.879,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:40:11.836,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:40:27.578,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:40:42.738,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:40:57.875,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:40:11.838,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:40:27.579,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:40:42.739,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:40:57.877,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:40:11.843,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:40:27.581,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:40:42.752,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:40:57.882,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:41:12.995,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:41:28.212,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:41:43.400,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:41:58.670,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:41:13.003,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:41:28.217,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:41:43.404,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:41:58.674,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:41:13.000,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:41:28.216,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:41:43.403,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:41:58.671,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:41:13.001,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:41:28.216,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:41:43.403,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:41:58.671,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:41:13.005,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:41:28.218,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:41:43.405,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:41:58.675,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:42:13.480,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:42:29.211,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:42:44.631,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:42:13.481,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:42:29.215,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:42:44.635,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:42:13.480,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:42:29.214,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:42:44.632,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:42:13.481,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:42:29.214,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:42:44.632,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:42:13.482,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:42:29.216,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:42:44.636,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:43:00.103,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:43:14.811,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:43:30.885,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:43:46.152,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:43:00.107,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:43:14.813,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:43:30.887,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:43:46.156,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:43:00.106,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:43:14.812,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:43:30.886,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:43:46.154,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:43:00.106,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:43:14.812,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:43:30.886,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:43:46.154,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:43:00.108,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:43:14.814,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:43:30.888,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:43:46.158,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:44:01.279,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:44:15.899,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:44:01.282,2147483648,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:44:15.903,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:44:01.281,2147483648,
data:FromIoTWorX.DC Bus Voltage,20201015T16:44:15.902,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:44:01.282,2147483648,
data:FromIoTWorX.Frequency Command CMD,20201015T16:44:15.902,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:44:01.283,2147483648,
data:FromIoTWorX.Power Consumed,20201015T16:44:15.904,2147483648,
data:FromIoTWorX.Motor Speed,20201015T16:45:25.830,2148139008,
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:45:25.830,2148139008,
data:FromIoTWorX.DC Bus Voltage,20201015T16:45:25.830,2148139008,
data:FromIoTWorX.Frequency Command CMD,20201015T16:45:25.830,2148139008,
data:FromIoTWorX.Power Consumed,20201015T16:45:25.830,2148139008,
data:FromIoTWorX.Motor Speed,20201015T16:50:23.392,0,0
data:FromIoTWorX.Motor Speed,20201015T16:50:38.473,0,0
data:FromIoTWorX.Motor Speed,20201015T16:50:53.690,0,0
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:50:23.396,0,422
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:50:38.476,0,422
data:FromIoTWorX.Accumulated_Operation_Minutes,20201015T16:50:53.701,0,423
data:FromIoTWorX.DC Bus Voltage,20201015T16:50:23.393,0,312.6
data:FromIoTWorX.DC Bus Voltage,20201015T16:50:38.474,0,312.6
data:FromIoTWorX.DC Bus Voltage,20201015T16:50:53.692,0,312.6
data:FromIoTWorX.Frequency Command CMD,20201015T16:50:23.396,0,0
data:FromIoTWorX.Frequency Command CMD,20201015T16:50:38.475,0,0
data:FromIoTWorX.Frequency Command CMD,20201015T16:50:53.693,0,0
data:FromIoTWorX.Power Consumed,20201015T16:50:23.400,0,11.0657
data:FromIoTWorX.Power Consumed,20201015T16:50:38.479,0,11.0657
data:FromIoTWorX.Power Consumed,20201015T16:50:53.704,0,11.0657
data:FromIoTWorX.Motor Speed,20201015T16:51:08.888,0,0
data:FromIoTWorX.Motor Speed,20201015T16:51:23.605,0,0
data:FromIoTWorX.Motor Speed,20201015T16:51:38.808,0,0
data:FromIoTWorX.Motor Speed,20201015T16:51:54.075,0,0
